[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
[17-Aug-2018 19:39:40 America/Sao_Paulo] PHP Notice:  Array to string conversion in C:\Users\user\OneDrive\CURSO_ADIANTI_FRAMEWORKS\Projetos\csp\app\control\Csp_Teste.class.php on line 48
